geonameid,name,asciiname,alternatenames,latitude,longitude,country_code,population,timezone,tz_offset_min,metro_tier,slug,bbox_wkt
4347778,Baltimore,Baltimore,"BWI,Baltemore Town,Baltimor,Baltimor shaary,Baltimora,Baltimore,Baltimore City,Baltimoro,Baltimorė,Baltimòra,Baltymar,Charm City,Jonas Town,Jones Town,Jonestown,Old Town,Oldtown,Valtimori,ba er de mo,balatimora,baltimor,baltimora,baltymwr,baltʼimori,boltimo-eo,boruchimoa,bwltymwr,bxl thim xr,palttimor,Βαλτιμόρη,Балтимор,Балтимор шаары,Балтымар,Բալթիմոր,באלטימאר,בולטימור,بالتيمور,بالتیمور,بالٹیمور,بالٹیمور، میری لینڈ,बाल्टिमोर,बाल्टीमोर,বাল্টিমোর,ਬਾਲਟੀਮੋਰ,பால்ட்டிமோர்,ಬಾಲ್ಟಿಮೋರ್,ബാൾട്ടിമോർ,บอลทิมอร์,བྷལ་ཏྲི་མོར།,ဘော်လ်တီမိုးမြို့,ბალტიმორი,ボルチモア,巴爾的摩,볼티모어",39.29038,-76.61219,US,576498,America/New_York,-240,4,baltimore-us,
1275665,Bīkaner,Bikaner,"BKB,Bikaner,Bîkâner,Bīkaner,Bīkāner,bikanera,Биканер,बीकानेर",28.01762,73.31495,IN,576015,Asia/Kolkata,330,4,bikaner-in,
10063567,Iskandar Puteri,Iskandar Puteri,"Nusajaya,Yisiganda,iskantar puttiri,yi si gan da gong zhu cheng,இஸ்கந்தர் புத்திரி,依斯干达公主城",1.39324,103.62322,MY,575977,Asia/Kuala_Lumpur,480,4,iskandar-puteri-my,
3981461,Tlaquepaque,Tlaquepaque,"San Pedro Tlaquepaque,Tlakepake,Tlakepakė,Tlaquepaque,te la ke pa ke,tlakwpakw,torakepake,Тлакепаке,تلاکوپاکو,ტლაკეპაკე,トラケパケ,特拉克帕克",20.64091,-103.29327,MX,575942,America/Mexico_City,-360,4,tlaquepaque-mx,
3515428,Tlalpan,Tlalpan,"Delegacion Tlalpan,Delegación Tlalpan,Tlalpam,Tlalpan",19.29513,-99.16206,MX,574577,America/Mexico_City,-360,4,tlalpan-mx,
1140026,Herāt,Herat,"Gerat,HEA,Herat,Herāt,Hérat,Kherat,Shahr-e Herat,Shahr-e Herāt,he la te,herato,hrat,Герат,Херат,هراة,هرات,ヘラート,赫拉特",34.34817,62.19967,AF,574300,Asia/Kabul,270,4,herat-af,
1177654,Gujrat,Gujrat,"GRT,Gudzharat,Gujrat,gjrat,Гуджарат,گجرات",32.5742,74.07542,PK,574240,Asia/Karachi,300,4,gujrat-pk,
1489425,Tomsk,Tomsk,"TOF,Tom'sku,Tomck,Tomium,Toms'k,Tomsk,Tomska,Tomskaj,Tomskas,Tomszk,Tomçk,tomseukeu,tomska,tomusuku,tuo mu si ke,twmsk,twmsq,Τομσκ,Томск,Томскай,Томськ,Томьскъ,Տոմսկ,טומסק,تومسك,تومسک,ٹومسک,तोम्स्क,トムスク,托木斯克,톰스크",56.50032,84.98204,RU,574002,Asia/Tomsk,420,4,tomsk-ru,
3459505,Juiz de Fora,Juiz de Fora,"JDF,Juiz de Fora,Zhuis-di-Fora,Zhuiz de Fora,Zhuiz di Fora,Zhuiz-di-Fora,Zuis de Fora,chwis di f xra,ju'ija de phora,ju-iseujipola,ru yi si di fu la,Žuis de Fora,Жуиз де Фора,Жуиз ди Фора,Жуис-ди-Фора,Жуїз-ді-Фора,জুইজ ডে ফোরা,ชวีซ์ดีฟอรา,ジュイス・デ・フォーラ,茹伊斯迪福拉,주이스지포라",-21.76417,-43.35028,BR,573285,America/Sao_Paulo,-180,4,juiz-de-fora-br,
738377,Umraniye,Umraniye,,41.01643,29.12476,TR,573265,Europe/Istanbul,180,4,umraniye-tr,
1529195,Shihezi,Shihezi,"SHF,Shih-ho-tzu,Shih-yen-tzu,Shihezi,Shihezi Xiang,Shikhedze,Shikhedzy,Shikhehczy,Shixenze,Xihənzə,seuheojeu,shi he zi,shi he zi shi,shi he zi xiang,Шихэцзы,Шихәнзә,شىخەنزە,شىخەنزە شەھرى,شىخەنزە شەھىرى,石河子,石河子乡,石河子市,스허즈",44.3023,86.03694,CN,572772,Asia/Urumqi,360,4,shihezi-cn,
4951305,South Boston,South Boston,"Dorchester Heights,South Boston",42.33343,-71.04949,US,571281,America/New_York,-240,4,south-boston-us,
184622,Nakuru,Nakuru,"NUU,Nakuru,na ku lu,nakulu,nakuru,nakwrw,nakwrw  knya,Накуру,ناکورو,ناکورو، کنیا,ნაკურუ,ナクル,纳库鲁,나쿠루",-0.30719,36.07225,KE,570674,Africa/Nairobi,180,4,nakuru-ke,
3088171,Poznań,Poznan,"POZ,Po-tsu-nam,Posen,Posnania,Possen,Poznan,Poznan',Poznan' osh,Poznana,Poznane,Poznanj,Poznano,Poznany,Poznanė,Poznań,Poznańy,Poznaņa,Poznaň,Poznon,Poßen,Pòznóń,Pô-tsṳ-nàm,Pоznan,bo zi nan,bwznan,phx snan,pocunan,pojeunan,pojhnana,pozunan,pwyzn,pwznan,pwznn,Πόζναν,Познан,Познань,Познань ош,Познањ,Պոզնան,פוזנן,פויזן,بوزنان,پوزنان,پۆزنان,पोझ्नान,போசுனான்,พอซนาน,ཕྰོ་ཟོ་ནན།,პოზნანი,ポズナン,波茲南,포즈난",52.40692,16.92993,PL,570352,Europe/Warsaw,120,4,poznan-pl,
248946,Irbid,Irbid,"Arbela,Arbēla,Irbid,Irbidas,Irbido,QIR,arbd,ileubideu,irubido,yi er bi de,İrbid,Ірбід,Ирбид,Ирбид қаласы,Իրբիդ,אירביד,إربد,اربد,イルビド,伊爾比德,이르비드",32.55556,35.85,JO,569068,Asia/Amman,180,4,irbid-jo,
2643123,Manchester,Manchester,"MAN,Mameceaster,Manceinion,Mancesteris,Mancestra,Mancestro,Manchain,Manchehstehr,Manchester,Manchestur,Manchetre,Manchuin,Manchéstér,Manchêtre,Mancunium,Mantsester,Manĉestro,Mančesteris,Mančestra,Mánchester,maencheseuteo,maincestara,mamcestara,man che si te,mancestar,manchesuta,manshstr,mnchstr,mnchystyr,mnz'str,myanacestara,myancestar,Μάντσεστερ,Манчестер,Манчестър,Манчэстэр,מאנטשעסטער,מנצ'סטר,مانشستر,مانچسٹر,منچئستئر,منچستر,मँचेस्टर,मैन्चेस्टर,ম্যানচেস্টার,மான்செஸ்டர்,మాంచెస్టర్,ಮ್ಯಾಂಚೆಸ್ಟರ್,മാഞ്ചസ്റ്റർ,แมนเชสเตอร์,მანჩესტერი,ማንችስተር,マンチェスター,曼彻斯特,맨체스터",53.48095,-2.23743,GB,568996,Europe/London,60,4,manchester-gb,
1736376,Kota Bharu,Kota Bharu,"Bharu,KBR,Khota Baharu,Khota Bahru,Ko-ta-hap-lu-su,Kota Baharu,Kota Bahru,Kota Baru,Kota Bharu,Kota-Baru,Kô-tá-ha̍p-lû-sṳ,ge da ba lu,kotabalu,kotabaru,kwta bharw,Кота Бару,Кота-Бару,كوتا بهارو,โกตาบารู,コタバル,哥打巴鲁,코타바루",6.12361,102.24333,MY,568900,Asia/Kuala_Lumpur,480,4,kota-bharu-my,
2542715,Meknes,Meknes,"MEK,Mekinez,Meknes,Meknès,mei ke nei si,mekunesu,mknas,mqns,Мекнес,מקנס,مكناس,مکناس,ⴰⵎⴽⵏⴰⵙ,メクネス,梅克内斯",33.89352,-5.54727,MA,568295,Africa/Casablanca,60,4,meknes-ma,
3875024,Puente Alto,Puente Alto,"Puehnte-Al'to,Puente Alto,shang pu en te,Пуенте Алто,Пуэнте-Альто,პუენტე-ალტო,上普恩特",-33.61169,-70.57577,CL,568106,America/Santiago,-240,4,puente-alto-cl,
78754,Mukalla,Mukalla,"Al Mukalla,Al Mukallā,Al'-Mukalla,Al-Mukalla,MKX,Mukalla,RIY,almkla,Аль-Мукалла,المكلا",14.54248,49.12424,YE,566000,Asia/Aden,180,4,mukalla-ye,
369004,Nyala,Nyala,"N'jala,Niala,Nijala,Niyala,Niyālā,Njala,Njalo,Nyala,Nyāla,UYL,ni ya la,nialla,nyala,nyalh,nyara,Ньяла,نيالا,نیاله,ニャラ,尼亚拉,니알라",12.04888,24.88069,SD,565734,Africa/Khartoum,120,4,nyala-sd,
515003,Orenburg,Orenburg,"Arehnburg,Arenpur,Chkalov,Oremburgo,Orenbourg,Orenburg,Orenburg osh,Orenburga,Orenburgas,Orenburgo,Orenburgum,Orenburq,Orynbor,REN,Tschkalow,ao lun bao,awrnbrg,awrnbrgh,awrnbwrg,awrynbwrgh,olenbuleukeu,orenabarga,orenburgi,orenburuku,xo re nburk,yrymbur,yrynbur,Ăренпур,Арэнбург,Оренбург,Оренбург ош,Орынбор,Чкалов,Ырымбур,Ырынбур,Օրենբուրգ,אורנבורג,أورنبرغ,أورينبورغ,اورنبرگ,اورنبورگ,ओरेनबर्ग,โอเรนบุร์ก,ორენბურგი,オレンブルク,奥伦堡,오렌부르크",51.7727,55.0988,RU,564773,Asia/Yekaterinburg,300,4,orenburg-ru,
1275362,Bokāro,Bokaro,"Bokaro,Bokaro Steel City,Bokāro,Бокаро",23.66934,86.15161,IN,564319,Asia/Kolkata,330,4,bokaro-in,
343300,Asmara,Asmara,"ASM,Asmar,Asmara,Asmaro,Asmehra,Asmera,Aszmara,a si ma la,asamara,aseumala,asmara,asmera,asmrh,asmrt,asumara,yەsmەrە,Əsməra,Ασμάρα,Асмара,Асмэра,Асмєра,Ասմարա,אסמרה,أسمرة,ئەسمەرە,اسمارا,اسمره,अस्मारा,ਅਸਮਾਰਾ,அஸ்மாரா,അസ്മാറ,แอสมารา,ཨཱ་སི་མི་ར།,ასმერა,አስመራ,ኣስመራ,アスマラ,阿斯馬拉,아스마라",15.33805,38.93184,ER,563930,Africa/Asmara,180,4,asmara-er,
1164408,Sukkur,Sukkur,"SKZ,Sukkur,Sukur,Sukuras,Szukkur,Szukkúr,sakhkhara,sakkaru,skr,skr  pakstan,su ku er,sukuleu,Суккур,Сукур,سکر,سکر، پاکستان,سکھر,सख्खर,サッカル,蘇庫爾,수쿠르",27.70323,68.85889,PK,563851,Asia/Karachi,300,4,sukkur-pk,
3445831,Uberlândia,Uberlandia,"UDI,Uberlandia,Uberlandija,Uberlândia,ubeleullanjia,uberlandiya,uberuranjia,wu bei lan di ya,xu ber lang deiy,Уберландия,Уберландија,উবের্লান্ডিয়া,อูเบร์ลังเดีย,ウベルランジア,烏貝蘭迪亞,우베를란지아",-18.91861,-48.27722,BR,563536,America/Sao_Paulo,-180,4,uberlandia-br,
1585330,Chợ Lớn,Cho Lon,"Cho Lon,Chợ Lớn,Sholon",10.75,106.65,VN,561000,Asia/Ho_Chi_Minh,420,4,cho-lon-vn,
1791544,Wenchang,Wenchang,"Bun-chhiong-chhi,Bûn-chhiong-chhī,Mencheong,Mencheonghsien,Van Xuong,Vehn'chan,Vun Sio,Văn Xương,WEC,Wen-ch'ang-hsien,Wen-ch'eng-chen,Wen-chiang,Wen-ch’ang-hsien,Wen-ch’eng-chen,Wenchang,Wenchang Shi,Wencheng,Wencheng Zhen,wen chang,wen chang shi,wen cheng,wen cheng zhen,wonchang si,wynchang,Вэньчан,وینچانگ,文城,文城镇,文昌,文昌市,원창 시",19.55158,110.80279,CN,560894,Asia/Shanghai,480,4,wenchang-cn,
2340451,Gombe,Gombe,"GMO,Gombe,Гомбе",10.28969,11.16729,NG,560000,Africa/Lagos,60,4,gombe-ng,
2338900,Ile-Ife,Ile-Ife,"Ife,Ile-Ife",7.4824,4.56032,NG,560000,Africa/Lagos,60,4,ile-ife-ng,
5454711,Albuquerque,Albuquerque,"ABQ,Al'bukerke,Albakrki,Albakerki,Albjukuehrokju,Albukerke,Albukerki,Albukerko,Albukerkė,Albukwer kwe,Albukwér kwé,Albuquerque,Alburquerque,Almpoukerki,Beeldil Daesenili *,Beeʼeldííl Dahsinil,Duke City,New Albuquerque,San Felipe de Neri,San Francisco Xavier,San Francisco de Albuquerque,The Duke City,Vokekyi Leuwi *,a bu kui ji,aelbeokeoki,alabakarki,alabukaraki,albakrky,albukark,albukarki,albukʼerkʼe,albwkrk  nyw myksykw,albwkrky,alpukerkki,arubakaki,Αλμπουκέρκη,Албакерки,Албакърки,Албукерки,Албюкуэрокю,Альбукерке,Ալբուկերկե,אלבקרקי,آلبوکرک، نیو میکسیکو,ألباكركي,البوکرکی,आल्बुकर्की,আলবাকার্কি,ਅਲਬੂਕਰਕੀ,ஆல்புகெர்க்கி,ಆಲ್ಬುಕರ್ಕ್,แอลบูเคอร์คี,ალბუკერკე,アルバカーキ,阿布奎基,앨버커키",35.08449,-106.65114,US,559121,America/Denver,-360,4,albuquerque-us,
1877449,Hamhŭng,Hamhung,"Hamheung,Hamhung,Hamhungas,Hamhungo,Hamhŭng,Hienhing,Kanko,Kankō,hamheung,hamheungsi,xian xing shi,咸興市,함흥,함흥시",39.91833,127.53639,KP,559056,Asia/Pyongyang,540,4,hamhung-kp,
1503901,Kemerovo,Kemerovo,"KEJ,Kemer,Kemerava,Kemerova,Kemerovas,Kemerovo,Kemerovo khot,Kemerowo,Kèmerovo,Kémerovo,Shcheglovsk,ke mai luo wo,kemelobo,kemerovo,kemerovuo,kmrwf,kymyrwfw,kymyrww,qmrwbw,Кемĕр,Кемерава,Кемерово,Кемерово хот,Կեմերովո,קמרובו,كيميروفو,کمروف,کیمیروو,केमेरोवो,ケメロヴォ,克麥羅沃,케메로보",55.33333,86.08333,RU,558973,Asia/Novokuznetsk,420,4,kemerovo-ru,
98854,Nasiriyah,Nasiriyah,"Al-Nasiriya,An Nasiriya,An Nasiriyah,An Nāsirīya,An Nāşirīyah,An-Nasiriya,Muntafik,Muntifik,Nasirija,Nasirijja,Nasiriya,Nasiriyah,Nasiriyeh,Nasrie,Nasriye,Nāsirīyah,XNH,alnasryh,alnasryt,nashiriya,Насирия,الناصرية,الناصريه,ナーシリーヤ",31.05799,46.25726,IQ,558400,Asia/Baghdad,180,4,nasiriyah-iq,
1252948,Warangal,Warangal,"Ekasila Nagaram,Orugallu,Varangal,Varangalas,WGC,Warangal,raarangala,varangal,varangal jilla,varangala,varangala-nagaram,varankal,wa lang jia er,walang-gal,warangala,warangaru,warangl,wrnjl,Варангал,وارانگل,ورنجل,वरंगल,वरङ्गल-नगरम्,वारंगल,वारंगळ,ৱারাঙ্গাল,વારંગલ,ୱାରଙ୍ଗଲ,வாரங்கல்,వరంగల్ జిల్లా,ವರಂಗಲ್,വാറങ്കൽ,ワランガル,瓦朗加尔,와랑갈",18.0,79.58333,IN,557802,Asia/Kolkata,330,4,warangal-in,
1018725,Bloemfontein,Bloemfontein,"BFN,Bloemfontein,Blumfantehjn,Blumfonteina,Blumfonteinas,Blumfontejn,Blumfontejno,Blumfonteyn,EBloemfontein,IBloemfontein,Mangaung,Mploumphontein,balumaphontaina,beullumpontein,blum fxn then,blumafonatena,blumaphamtena,blumphanteyiൻ,blwmfwntn,blwmfwntyn,blwmpwntyyn,blwwmfۆntەyn,bu long fang dan,burumufonten,Μπλουμφοντέιν,Блумфантэйн,Блумфонтейн,Блумфонтејн,Բլումֆոնթեյն,בלומפונטיין,بلوئمفونٹین,بلومفونتن,بلومفونتين,بلومفونٹین,بلوومفۆنتەین,ब्लूमफ़ोनटेन,ब्लूमफाँटेन,ਬਲੂਮਫੋਂਟੈਨ,ബ്ലൂംഫൗണ്ടെയിൻ,บลูมฟอนเทน,ბლუმფონტეინი,ብሉምፎንቴይን,ブルームフォンテーン,布隆方丹,블룸폰테인",-29.12107,26.214,ZA,556637,Africa/Johannesburg,120,4,bloemfontein-za,
2638077,Sheffield,Sheffield,"DSA,Seffild,Sefild,Sefilda,Sefildas,Sefildo,Sefilnt,Sheffield,Sheffild,Shefild,Shehfild,chef fi ld,sefilda,sephild,sephilda,shefirudo,shepildi,shfyld,shyfyld,spyld,syepildeu,xie fei er de,Ŝefildo,Şeffild,Šefildas,Šefīlda,Σέφιλντ,Шефилд,Шеффилд,Шеффілд,Шэфілд,Շեֆիլդ,שעפילד,שפילד,شفيلد,شفیلد,شيفيلد,شیفیلڈ,شێفیڵد,शेफ़ील्ड,शेफील्ड,షెఫీల్డ్,เชฟฟีลด์,შეფილდი,シェフィールド,谢菲尔德,셰필드",53.38297,-1.4659,GB,556500,Europe/London,60,4,sheffield-gb,
2935022,Dresden,Dresden,"DRS,Drazdany,Drazgany,Drehzdehn,Dresda,Dresde,Dresden,Dresdenas,Dresdeno,Dresdn,Drezda,Drezden,Drezdene,Drezno,Drjezdzany,Drježdźany,Drážďany,Drèsda,Drézdén,Drēzdene,de lei si dun,de rs dein,deuleseuden,doresuden,dresdena,drezdeni,drsdn,drysdn,drzdn,drێsdn,Δρέσδη,Дрезден,Дрэздэн,Դրեզդեն,דרזדן,דרעזדן,درسدن,دريسدن,دریسدن,درێسدن,ڈrysڈn,ڈریسڈن,ڊrysڊn,ڊريسڊن,ड्रेस्डेन,เดรสเดิน,დრეზდენი,ドレスデン,德累斯顿,드레스덴",51.05089,13.73832,DE,556227,Europe/Berlin,120,4,dresden-de,
3536729,Santiago de Cuba,Santiago de Cuba,"Kubos Santjagas,SCU,Sant'jago-de-Kuba,Sant'jago-de-Kubae,Santiago,Santiago de Cuba,Santiago de Cúba,Santiago de Kubo,Santiago di Cuba,Santiago nte Kouva,Santijago de Kuba,Santjaga-deh-Kuba,Santjago de Kuba,santiagodekuba,santyaghw dy kwba,santyagw d kwba,sheng de ya ge-de gu ba,Σαντιάγο ντε Κούβα,Сантијаго де Куба,Сантьяго-де-Кубæ,Сантьяго-де-Куба,Сантяга-дэ-Куба,Сантяго де Куба,סנטיאגו דה קובה,سانتياغو دي كوبا,سانتیاگو د کوبا,სანტიაგო-დე-კუბა,サンティアーゴ・デ・クーバ,圣地亚哥-德古巴,산티아고데쿠바",20.02083,-75.82667,CU,555865,America/Havana,-240,4,santiago-de-cuba-cu,
2034714,Siping,Siping,"OSQ,S-pching,Se-bing,Siping,Sipingjie,Ssupingkai,Su-peng-chhi,Supin,Sypin,Szeping,Szepingkai,Sé-bìng,Sìpíng,Sìpíngjiē,Sù-pêng-chhī,Tu Binh,Tứ Bình,si ping,si ping jie,si ping shi,spng  jyln,sseuping si,sypyng,Сипинг,Съпин,Сыпин,سپنگ، جیلن,سیپینگ,四平,四平市,四平街,쓰핑 시",43.16143,124.37785,CN,555609,Asia/Shanghai,480,4,siping-cn,
3351663,Benguela,Benguela,"BUG,Bengela,Benguela,Benguella,Sao Felipe de Benguela,São Félipe de Benguela,ben ji la,Бенгела,本吉拉",-12.57674,13.40268,AO,555124,Africa/Luanda,60,4,benguela-ao,
1807689,Huaihua,Huaihua,"Chuaj-chua,HJJ,Hoai Hoa,Hoai-hoa-chhi,Hoài Hóa,Hoâi-hoà-chhī,Huai-hua,Huaihua,Huài-huá,Khuajkhua,Yu-shu-wan-chen,Yushuwan,Yü-shu-wan-chen,huai hua,huai hua shi,hwaihwa si,Хуайхуа,ہوایہوا,怀化市,懐化市,懷化,화이화 시",27.56337,110.00404,CN,552622,Asia/Shanghai,480,4,huaihua-cn,
3698350,Chiclayo,Chiclayo,"CIX,Chiclaium,Chiclayo,Chiklajo,Chiklayu,Chyklaja,Ciklajus,chikeullayo,chikurayo,chyklayw,qi ke la yue,tshyklayw,Čiklajus,Чиклайо,Чиклајо,Чыклая,Чіклайо,ציקלאיו,تشيكلايو,چیکلایو,ჩიკლაიო,チクラーヨ,奇克拉约,치클라요",-6.77137,-79.84088,PE,552508,America/Lima,-300,4,chiclayo-pe,
1159301,Zahedan,Zahedan,"Dowzdab,Dowzdāb,Duzdab,Duzdap,Duzdāb,Duzdāp,ZAH,Zahedan,Zahedan-e (Yek),Zahedanas,Zahedano,Zahedán,Zahidan,Zaidan,Zaidān,Zakhedan,Záhedán,Zāhedān,Zāhedān-e (Yek),cakitan,jahedan,jahedana,zahdan,zahedan,zahedana,zahedani,zha hei dan,Захедан,Зоҳидон,Զահեդան,زاهدان,زاہدان,ज़ाहेदान,জহেদন,சாகிதன்,ზაჰედანი,ザーヘダーン,扎黑丹,자헤단",29.4963,60.8629,IR,551980,Asia/Tehran,210,4,zahedan-ir,
1261977,Nanded,Nanded,"NDC,Nandair,Nanded,Nander,Nānded,Nānder,nadera,nan dai de,nan ded,nan theth,nandd,nandeda,nandedeu,nandedo,nandera,nandyd,nantet,nantetu,nndyd,Нандед,Нандер,ناندد,ناندید,ناندیڑ,ننديد,नांदेड,नांदेड़,नान्देड,ਨੰਦੇੜ,நாந்தேடு,நான்தேட்,นันเดด,นันเทฑ,ナーンデード,楠代德,난데드",19.16023,77.31497,IN,550564,Asia/Kolkata,330,4,nanded-in,
1265873,Kozhikode,Kozhikode,"CCJ,Calecute,Calicut,Calicutium,City of Spices,Kal'kutta,Kalicut,Kalikuto,Kojikode,Kolikod,Kozhikkot,Kozhikod,Kozhikode,Kozikkot,Kozikode,Kozsikode,Kozsíkóde,Kožikodė,Kóžikkót,kajahikode,kajhikada,kalikotu,kalykwt,karikatto,ke ze ke de,kealikkeat,kealikkeat jilla,kho chi khod,kojhikora,kojikodeu,kolikkot,kolikkota,kolikkotu,kolikod,kolikoda,kolikora,qwzyqwd,Калькутта,Кожикод,Кожикоде,Կոժիկոդե,קוזיקוד,كاليكوت,کالیکوت,کالیکٹ,کوزیکوڈ,ކާލީކޯޓު,कोलिक्कोट,कोळिकोड,कोष़िक्कोड,কজহিকোদে,কঝিকড,কোঝিকোড়,કોળિક્કોટ્,କୋଳିକୋଡ଼,கோழிக்கோடு,కోళికోడ్,കോഴിക്കോട്,കോഴിക്കോട് ജില്ല,കോഴിക്കോട്‌,โคชิโคด,カリカット,科泽科德,코지코드",11.24802,75.7804,IN,550440,Asia/Kolkata,330,4,kozhikode-in,
8335361,Ulanqab,Ulanqab,"UCB,Ulanqab,wu lan cha bu shi,乌兰察布市",40.993,113.133,CN,550231,Asia/Shanghai,480,4,ulanqab-cn,
786714,Pristina,Pristina,"PRN,Prestena,Prishhina,Prishtina,Prishtinae,Prishtine,Prishtinë,Prisjtina,Pristin,Pristina,Pristine,Pristino,Pristína,Prisztina,Prixtina,Priŝtino,Priştina,Priştine,Prištin,Priština,Priștina,Pryshcina,Prìstina,Prėštėna,bryshtyna,peulisyutina,phrich ti na,piristina,prisatina,pristina,pryshtyna,prystynh,prysٹyna,pu li shen di na,purishutina,Πρίστινα,Приштинæ,Приштина,Прищина,Прышціна,Պրիշտինա,פרישטינה,بريشتينا,پریسٹینا,پریشتینا,प्रिस्टिना,ਪ੍ਰਿਸ਼ਤੀਨਾ,பிரிஸ்டினா,พริชตีนา,པི་རི་སི་ཊི་ན།,პრიშტინა,プリシュティナ,普里什蒂納,普里什蒂纳,프리슈티나",42.67272,21.16688,XK,550000,Europe/Belgrade,120,4,pristina-xk,
2566636,Ajegunle,Ajegunle,Ajegunle,6.45197,3.33115,NG,550000,Africa/Lagos,60,4,ajegunle-ng,
2243271,Cabinda,Cabinda,"CAB,Cabinda,Kabenda,Kabinda,Кабинда",-5.56198,12.19476,AO,550000,Africa/Luanda,60,4,cabinda-ao,
2036581,Jiamusi,Jiamusi,"Ch'a-mu-ssu,Chia-mu-ssu,Chia-mu-ssu-shih,Chieh-mu-ssu,Ch’a-mu-ssu,Czjamusy,Dziamusi,Ga-muk-su,Giai Moc Tu,Giai Mộc Tư,Gjamusi,Gă-mŭk-sṳ̆,Hua-ch'uan-hsien,Hua-chuan,Hua-ch’uan-hsien,Hwachwan,JMU,Jiamusi,Jiamusi Shi,Ka-bok-su-chhi,Ka-bo̍k-su-chhī,Kiamusas,Kiamusze,Tia-mu-s',jamusseu si,jamusu,jamusu shi,jia mu si,jia mu si shi,jyamwsy,Ťia-mu-s’,Ђамуси,Цзямусы,جيامۇسى شەھىرى,جیاموسی,ジャムス,ジャムス市,佳木斯,佳木斯市,자무쓰 시",46.79711,130.31118,CN,549549,Asia/Shanghai,480,4,jiamusi-cn,
